user,date,content,user_location
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-10-27 07:44:16+00:00,skybags cardiff polyester cm blue travel duffle dftcar blu httpstconww iajy,"Madanpur,Aurangabad,Bihar"
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-10-27 07:41:54+00:00,httpstcoyuisv g ia skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcolfkaqg ccb,Bhuj-Kachchh
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-10-27 07:41:53+00:00,httpstcooenjjpvzyi skybags cardiff polyester cm blue travel duffle dftcar blu httpstco ksixgcv p,Bhuj-Kachchh
"{'username': 'mydealsbucket', 'id': 3224929626, 'displayname': 'Mydealsbucket', 'description': 'A Day Without Deals Is a Day Without Sunshine!!!', 'rawDescription': 'A Day Without Deals Is a Day Without Sunshine!!!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 5, 24, 8, 0, 46, tzinfo=datetime.timezone.utc), 'followersCount': 329, 'friendsCount': 5, 'statusesCount': 71457, 'favouritesCount': 44, 'listedCount': 21, 'mediaCount': 3, 'location': 'India', 'protected': False, 'linkUrl': 'http://mydealsbucket.com', 'linkTcourl': 'https://t.co/iRmGYZNgOa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/671213029447491585/u4KR8ypn_normal.png', 'profileBannerUrl': None, 'label': None}",2021-10-27 07:05:19+00:00,flipkart buy skybags large checkin luggage cm trick w exp str e black black  r httpstcohyxt ybn,India
"{'username': 'BiggDeals4U', 'id': 1008305770717331458, 'displayname': 'Biggdeals', 'description': 'Best Online Shopping Offers | Food Coupons | Freebies | Tech News | Job Alerts | Giveaways\n\n👉DM us for PROMOTIONS / help regarding any of the above👈', 'rawDescription': 'Best Online Shopping Offers | Food Coupons | Freebies | Tech News | Job Alerts | Giveaways\n\n👉DM us for PROMOTIONS / help regarding any of the above👈', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 6, 17, 11, 10, 3, tzinfo=datetime.timezone.utc), 'followersCount': 13010, 'friendsCount': 0, 'statusesCount': 98608, 'favouritesCount': 1234, 'listedCount': 83, 'mediaCount': 677, 'location': 'Everywhere', 'protected': False, 'linkUrl': 'https://t.me/biggdeals', 'linkTcourl': 'https://t.co/6o8qN5deja', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1148955678117023752/RU4p2yYS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1008305770717331458/1546761637', 'label': None}",2021-10-27 06:11:35+00:00, skybags large luggage cm httpstcoxrd bi hiy regular price,Everywhere
"{'username': 'xtra_deals', 'id': 1297213254758850562, 'displayname': 'Savers Singh', 'description': 'Best #deals great #discount from #amazon and #flipkart.. #save Xtra xtra_deals. Follow us for #loot products online\nAlso follow on telegram- @xtradeals_xclusive', 'rawDescription': 'Best #deals great #discount from #amazon and #flipkart.. #save Xtra xtra_deals. Follow us for #loot products online\nAlso follow on telegram- @xtradeals_xclusive', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 22, 16, 45, 25, tzinfo=datetime.timezone.utc), 'followersCount': 419, 'friendsCount': 1385, 'statusesCount': 149205, 'favouritesCount': 337, 'listedCount': 7, 'mediaCount': 144080, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1297213661740544000/FyhB_6Rw_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1297213254758850562/1598115304', 'label': None}",2021-10-26 22:05:02+00:00,skybags large checkin luggage cm offer price mrp saving  review rating  review category bagswalletsampbelts httpstco vhjikooe deal loot httpstco chovq dra,
"{'username': 'dealnloot', 'id': 2957224104, 'displayname': 'Dealnloot', 'description': 'Sharing great shopping deals is our hobby ;)', 'rawDescription': 'Sharing great shopping deals is our hobby ;)', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 1, 3, 12, 36, 27, tzinfo=datetime.timezone.utc), 'followersCount': 752, 'friendsCount': 63, 'statusesCount': 64587, 'favouritesCount': 37, 'listedCount': 42, 'mediaCount': 3281, 'location': 'Chandigarh', 'protected': False, 'linkUrl': 'http://www.dealnloot.com', 'linkTcourl': 'http://t.co/WjNbTlwC6C', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/551356906602639360/X70rITMO_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2957224104/1420289039', 'label': None}",2021-10-26 20:12:23+00:00,flipkart buy skybags large checkin luggage cm trick w exp str e black black  r httpstcoxd hycjcbi,Chandigarh
"{'username': 'ViralOfferIndia', 'id': 1201408588784128001, 'displayname': 'Free Loot deals', 'description': 'Join Our Telegram Channel & Share Friends\n\nTelegram : bit.ly/3azDyt4\n\nWhatsApp : bit.ly/34qyS3M \n   \nSite: Quiz Contest, Freebies and Live Tv', 'rawDescription': 'Join Our Telegram Channel & Share Friends\n\nTelegram : https://t.co/VgQqICRhOJ\n\nWhatsApp : https://t.co/1YM14E10ME \n   \nSite: Quiz Contest, Freebies and Live Tv', 'descriptionUrls': [{'text': 'bit.ly/3azDyt4', 'url': 'http://bit.ly/3azDyt4', 'tcourl': 'https://t.co/VgQqICRhOJ', 'indices': (54, 77)}, {'text': 'bit.ly/34qyS3M', 'url': 'http://bit.ly/34qyS3M', 'tcourl': 'https://t.co/1YM14E10ME', 'indices': (90, 113)}], 'verified': False, 'created': datetime.datetime(2019, 12, 2, 7, 51, 54, tzinfo=datetime.timezone.utc), 'followersCount': 2593, 'friendsCount': 9, 'statusesCount': 41285, 'favouritesCount': 11, 'listedCount': 10, 'mediaCount': 3254, 'location': 'India', 'protected': False, 'linkUrl': 'https://freelootdeals.in', 'linkTcourl': 'https://t.co/W3uieNsg1e', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1234475973522755584/Mj4vg-mM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1201408588784128001/1641182527', 'label': None}",2021-10-26 19:40:22+00:00, skybags large luggage cm httpstcojo gi ol h regular price,India
"{'username': 'DealBeeOfficial', 'id': 2923571768, 'displayname': 'DealBee Deals', 'description': 'We have the hottest #deals, #offers #contest & #giveaway, from brands you love, curated by real people, like you! \n\nFollow our Twitter backup a/c : @Deal_Bee', 'rawDescription': 'We have the hottest #deals, #offers #contest & #giveaway, from brands you love, curated by real people, like you! \n\nFollow our Twitter backup a/c : @Deal_Bee', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 12, 9, 7, 33, 55, tzinfo=datetime.timezone.utc), 'followersCount': 21272, 'friendsCount': 125, 'statusesCount': 336765, 'favouritesCount': 6206, 'listedCount': 213, 'mediaCount': 17187, 'location': 'India', 'protected': False, 'linkUrl': 'https://linktr.ee/dealbee', 'linkTcourl': 'https://t.co/vFvNJlXNcL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/602085586367721475/bd3Nk1no_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2923571768/1601887747', 'label': None}",2021-10-26 19:39:50+00:00,skybags suitcase minimum   r httpstcowevonokxqp,India
"{'username': 'kingsofoffers', 'id': 1312992686635270144, 'displayname': ""King's of offers"", 'description': 'Online Shopping deals/offers from various sites.\nSupport us.\nour telegram channel :👑KINGS OF OFFER - DEALS💸👑\nt.me/KINGSOFOFFER', 'rawDescription': 'Online Shopping deals/offers from various sites.\nSupport us.\nour telegram channel :👑KINGS OF OFFER - DEALS💸👑\nhttps://t.co/aruU7ntyQA', 'descriptionUrls': [{'text': 't.me/KINGSOFOFFER', 'url': 'https://t.me/KINGSOFOFFER', 'tcourl': 'https://t.co/aruU7ntyQA', 'indices': (109, 132)}], 'verified': False, 'created': datetime.datetime(2020, 10, 5, 5, 47, 18, tzinfo=datetime.timezone.utc), 'followersCount': 324, 'friendsCount': 982, 'statusesCount': 52652, 'favouritesCount': 262, 'listedCount': 1, 'mediaCount': 93, 'location': '', 'protected': False, 'linkUrl': 'http://kingsofoffer.blogspot.com', 'linkTcourl': 'https://t.co/oWNSa03WVZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1337812975546060800/TUtd_XlA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1312992686635270144/1604122815', 'label': None}",2021-10-26 19:35:54+00:00, skybags large luggage cm  r httpstcovpdxdef u regular price,
"{'username': 'getlootdeals1', 'id': 1436699714372599808, 'displayname': 'Get Loot Deals', 'description': '🌟Get Best Online Shopping Loots,Deals & Offer\n🌟 Amazon/Flipkart Shopping Deals\n🌟 Free Recharge Tricks\n🌟 Coupon And Offers\n🌟 Tricks & Freebies\n🌟 & More', 'rawDescription': '🌟Get Best Online Shopping Loots,Deals & Offer\n🌟 Amazon/Flipkart Shopping Deals\n🌟 Free Recharge Tricks\n🌟 Coupon And Offers\n🌟 Tricks & Freebies\n🌟 & More', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 9, 11, 14, 35, 1, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 169, 'statusesCount': 23698, 'favouritesCount': 43, 'listedCount': 1, 'mediaCount': 3555, 'location': 'India', 'protected': False, 'linkUrl': 'https://linktr.ee/getlootdeals', 'linkTcourl': 'https://t.co/9PSjNxkznt', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1436716408058961929/frEqIo69_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1436699714372599808/1631375247', 'label': None}",2021-10-26 19:34:46+00:00,grab skybags big size trolley luggage cm  r httpstcojwb j grq,India
"{'username': 'Ecomlootdeals', 'id': 1269191812234850304, 'displayname': 'Ecomlootdeals', 'description': 'Follow Us For Best Deals On E-commerce Sites Like Amazon And Flipkart. Prices & Availability Of Stock Are Subjected To Change.', 'rawDescription': 'Follow Us For Best Deals On E-commerce Sites Like Amazon And Flipkart. Prices & Availability Of Stock Are Subjected To Change.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 6, 6, 8, 58, 16, tzinfo=datetime.timezone.utc), 'followersCount': 2067, 'friendsCount': 0, 'statusesCount': 51320, 'favouritesCount': 3880, 'listedCount': 15, 'mediaCount': 44, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1457182683310686213/vr2TnuGB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1269191812234850304/1632121246', 'label': None}",2021-10-26 19:34:29+00:00, skybags large luggage cm  httpstcofs xmqgqkn regular price,
"{'username': 'DealBeeOfficial', 'id': 2923571768, 'displayname': 'DealBee Deals', 'description': 'We have the hottest #deals, #offers #contest & #giveaway, from brands you love, curated by real people, like you! \n\nFollow our Twitter backup a/c : @Deal_Bee', 'rawDescription': 'We have the hottest #deals, #offers #contest & #giveaway, from brands you love, curated by real people, like you! \n\nFollow our Twitter backup a/c : @Deal_Bee', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 12, 9, 7, 33, 55, tzinfo=datetime.timezone.utc), 'followersCount': 21272, 'friendsCount': 125, 'statusesCount': 336765, 'favouritesCount': 6206, 'listedCount': 213, 'mediaCount': 17187, 'location': 'India', 'protected': False, 'linkUrl': 'https://linktr.ee/dealbee', 'linkTcourl': 'https://t.co/vFvNJlXNcL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/602085586367721475/bd3Nk1no_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2923571768/1601887747', 'label': None}",2021-10-26 19:34:29+00:00,grab skybags big size trolley luggage cm  r httpstcoiq uuvyqjq regular,India
"{'username': 'DealBotz', 'id': 1308099677091295232, 'displayname': 'DealBotz - Every Minute a new Deal', 'description': 'DealBotz , A New Way to Reach you for Deals & Bot Deals will be automatic. Fresh Deal Every minute.\n\nt.me/DealBotz', 'rawDescription': 'DealBotz , A New Way to Reach you for Deals & Bot Deals will be automatic. Fresh Deal Every minute.\n\nhttps://t.co/bPt33dISDG', 'descriptionUrls': [{'text': 't.me/DealBotz', 'url': 'http://t.me/DealBotz', 'tcourl': 'https://t.co/bPt33dISDG', 'indices': (101, 124)}], 'verified': False, 'created': datetime.datetime(2020, 9, 21, 17, 44, 13, tzinfo=datetime.timezone.utc), 'followersCount': 111, 'friendsCount': 96, 'statusesCount': 36046, 'favouritesCount': 101, 'listedCount': 1, 'mediaCount': 6, 'location': 'Hyderabad,India', 'protected': False, 'linkUrl': 'http://DealBotz.in', 'linkTcourl': 'https://t.co/TOhl1lotcj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1308107095024099329/eE9iX0pw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1308099677091295232/1600712010', 'label': None}",2021-10-26 19:34:13+00:00, skybags large luggage cm httpstcoe timovhth regular price,"Hyderabad,India"
"{'username': 'dealsified', 'id': 1339471487737102336, 'displayname': 'Dealsified', 'description': 'Latest Deals & Offers in India | Note: Price & Stock are subjected to change| As an Amazon associate, I earn from qualifying purchase |', 'rawDescription': 'Latest Deals & Offers in India | Note: Price & Stock are subjected to change| As an Amazon associate, I earn from qualifying purchase |', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 12, 17, 7, 25, 13, tzinfo=datetime.timezone.utc), 'followersCount': 7078, 'friendsCount': 1, 'statusesCount': 6906, 'favouritesCount': 69, 'listedCount': 36, 'mediaCount': 2, 'location': '', 'protected': False, 'linkUrl': 'https://dealsified.com/', 'linkTcourl': 'https://t.co/Dtz8XXgYUc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1339472192707338241/IX6aul73_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1339471487737102336/1608190032', 'label': None}",2021-10-26 16:30:34+00:00,skybags mint cm polycarbonate graphite hardsided cabin luggage mint tmgp httpstcon deezitgt,
"{'username': 'discountsdeck', 'id': 1263076222881239040, 'displayname': 'Discounts Deck', 'description': 'Find The Latest Deals & Offers in India | Note: Price & Stock are subjected to change without notice | As an Amazon associate, I earn from qualifying purchase|', 'rawDescription': 'Find The Latest Deals & Offers in India | Note: Price & Stock are subjected to change without notice | As an Amazon associate, I earn from qualifying purchase|', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 20, 11, 57, tzinfo=datetime.timezone.utc), 'followersCount': 57880, 'friendsCount': 1, 'statusesCount': 27605, 'favouritesCount': 1354, 'listedCount': 96, 'mediaCount': 496, 'location': 'DM For Promotions', 'protected': False, 'linkUrl': 'https://dealsified.com', 'linkTcourl': 'https://t.co/29eXEo1H1A', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1264872542931546112/0w9OArQZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1263076222881239040/1590404091', 'label': None}",2021-10-26 16:30:23+00:00,avail   skybags mint cm polycarbonate graphite hardsided cabin luggage mint tmgp mrp r deal price r offer link httpstco yv wvqgm,DM For Promotions
"{'username': 'AmazonFashionIn', 'id': 3044611738, 'displayname': 'AmazonFashionIN', 'description': 'Shop for the latest trends in beauty & fashion from top brands at amazing discounts!\n\nFashion: amazon.in/fashion\nBeauty: amazon.in/beauty', 'rawDescription': 'Shop for the latest trends in beauty & fashion from top brands at amazing discounts!\n\nFashion: https://t.co/BcobyJ5k5r\nBeauty: https://t.co/vG5b989Wuz', 'descriptionUrls': [{'text': 'amazon.in/fashion', 'url': 'http://amazon.in/fashion', 'tcourl': 'https://t.co/BcobyJ5k5r', 'indices': (95, 118)}, {'text': 'amazon.in/beauty', 'url': 'http://amazon.in/beauty', 'tcourl': 'https://t.co/vG5b989Wuz', 'indices': (127, 150)}], 'verified': True, 'created': datetime.datetime(2015, 2, 18, 10, 14, 51, tzinfo=datetime.timezone.utc), 'followersCount': 42613, 'friendsCount': 83, 'statusesCount': 10780, 'favouritesCount': 3059, 'listedCount': 60, 'mediaCount': 6704, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1011101212719177728/elCaUbcq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3044611738/1642767435', 'label': None}",2021-10-26 15:30:39+00:00,got  vacay bug   better  travelgear   keep     come  reliable luggage skybags   way  go shop    amazongreatindianfestival amp get    httpstcor nkgulnbw lugagge amazonfashion harpalfashionable httpstcofudgvylrwu,India
"{'username': 'fotokiran', 'id': 1522183322, 'displayname': 'Kiran', 'description': 'Passionate Photographer, Travel Enthusiast... Live to Click ... Click to Live ....A Real Foodie....Mumbaikar', 'rawDescription': 'Passionate Photographer, Travel Enthusiast... Live to Click ... Click to Live ....A Real Foodie....Mumbaikar', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 6, 16, 13, 20, 20, tzinfo=datetime.timezone.utc), 'followersCount': 2691, 'friendsCount': 1889, 'statusesCount': 87699, 'favouritesCount': 54465, 'listedCount': 67, 'mediaCount': 4510, 'location': 'Mumbai, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/820217129861611521/FqnggoV0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1522183322/1490436702', 'label': None}",2021-10-26 10:48:22+00:00,amazonin puma skybags lakme biba amazongreatindianfestival extrahappinessdays boxesofhappiness amazonin,"Mumbai, India"
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-10-26 07:44:45+00:00,skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcobtmm vaibr,"Madanpur,Aurangabad,Bihar"
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-10-26 07:44:43+00:00,skybags cardiff polyester cm blue travel duffle dftcar blu httpstcozntnk oshk,"Madanpur,Aurangabad,Bihar"
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-10-26 07:41:54+00:00,httpstcoyuisv g ia skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcoyyu urkon,Bhuj-Kachchh
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-10-26 07:41:53+00:00,httpstcooenjjpvzyi skybags cardiff polyester cm blue travel duffle dftcar blu httpstcoxoopnp usb,Bhuj-Kachchh
"{'username': 'kapoorkaran22', 'id': 1436618704310079488, 'displayname': 'Karan Kapoor', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 9, 11, 9, 12, 56, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 20, 'statusesCount': 3, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 1, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-10-26 04:08:51+00:00,amazonin puma skybags lakme biba amazonin amazongreatindianfestival,
"{'username': 'AnshChandhok', 'id': 1864611973, 'displayname': 'Ansh Chandhok', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 9, 14, 18, 21, 34, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 124, 'statusesCount': 1, 'favouritesCount': 1, 'listedCount': 1, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1274164850684342276/GMyNu8XT_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-10-25 15:11:41+00:00,amazonin puma skybags lakme biba amazongreatindianfestival amazonin,
"{'username': 'dutta_mohon', 'id': 1296096939440627713, 'displayname': 'Kishori Mohon Dutta', 'description': 'Social Marketer', 'rawDescription': 'Social Marketer', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 19, 14, 49, 44, tzinfo=datetime.timezone.utc), 'followersCount': 97, 'friendsCount': 233, 'statusesCount': 2528, 'favouritesCount': 8, 'listedCount': 0, 'mediaCount': 61, 'location': 'India', 'protected': False, 'linkUrl': 'https://affiliate-program.amazon.com/phuchan-21', 'linkTcourl': 'https://t.co/v6j9T2dAuM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1298940557109075968/B23M5MV2_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-10-25 13:44:56+00:00,shop   latest collection  trolley suitcase  luggage bag  top brand like american tourister skybags  safari httpstcop mua mtn via amazon amazon greatindianfestival diwali sale amazonian,India
"{'username': 'aestheticvikas', 'id': 1275377444736757760, 'displayname': 'Vikas sharma', 'description': 'Athlete | Certified Personal Trainer | Fitness Influencer', 'rawDescription': 'Athlete | Certified Personal Trainer | Fitness Influencer', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 6, 23, 10, 37, 45, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 8, 'statusesCount': 11, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 2, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1275378063530844160/nUG8mXli_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-10-25 12:41:38+00:00,amazonin amazongreatindiafestival puma skybags lakme biba,"New Delhi, India"
"{'username': 'Ankita81049161', 'id': 1452603382238117888, 'displayname': 'Ankita Kapoor', 'description': 'Hakuna Matata', 'rawDescription': 'Hakuna Matata', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 10, 25, 11, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 1, 'statusesCount': 2, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 0, 'location': 'New Delhi, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1452605075017195524/Xt0CVq2A_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1452603382238117888/1635163040', 'label': None}",2021-10-25 11:53:10+00:00,amazonin puma skybags lakme biba amazongreatindianfestival amazonin,"New Delhi, India"
